SDSS_NAME,RA,DEC,CLASS,SUBCLASS,logR1,logR_ratio,BAL_PROB
120919.53+435157.6,182.3313708,43.86603617,core,u,1.9609234044279773,,0.0
113530.04+565727.6,173.8752105,56.95773638,core,u,1.5788091965736597,,-1.0
024314.66-024056.7,40.81110429,-2.682347195,core,u,2.667726373192937,,0.0
121544.37+171957.3,183.9351265,17.332416100000003,core,r,3.1211571687630326,,0.0
125938.12+031223.2,194.90871330000002,3.206588973,core,u,1.385055136574809,,0.0
155239.68+194421.4,238.1654352,19.73932696,core,u,2.9730085711400505,,-1.0
150129.86+182220.9,225.3744443,18.37253609,core,u,3.223475990261341,,-1.0
012140.55-011933.6,20.41899567,-1.326005562,core,u,3.0205216806498214,,0.0
015206.68+121737.3,28.0278708,12.29364127,core,u,2.497648655604608,,0.0
073856.45+274010.6,114.73522520000002,27.66966323,core,u,1.914942913154236,,-1.0
165022.35+483719.1,252.5931443,48.62198568,core,u,2.469409050239901,,-1.0
012130.11-034014.5,20.37533368,-3.670649955,core,r,2.3253597372204324,,-1.0
003411.37-032618.2,8.547437892,-3.438483287,core,r,1.459310544909377,,0.9
125915.45+011808.6,194.8143884,1.302444397,core,u,1.9662222547530832,,-1.0
155641.34+224821.1,239.1722597,22.80590602,core,u,2.0183065199706234,,0.0
024032.37+015937.1,40.13501802,1.993636169,core,u,2.3057542764866925,,0.0
145709.62+372235.0,224.2902884,37.37636267,core,u,2.027782201072945,,0.0
105518.42+392905.2,163.826882,39.48482157,core,r,0.7472208782339109,,-1.0
115841.81+390040.7,179.6741367,39.01132212,core,u,2.78442054654805,,0.0
090543.56+043347.3,136.43171730000003,4.563116623,core,u,1.37992308480204,,-1.0
084041.05+504107.7,130.1710839,50.68550194,core,u,1.07804644830358,,-1.0
110204.62+353649.0,165.5193073,35.61356256,core,u,2.175501693871479,,0.0
235437.28-083559.6,358.6553459,-8.599852764,core,u,1.8182326761023917,,0.0
112208.11+542755.4,170.5338409,54.46538327,core,u,1.4936206908910337,,0.0
022214.56-000321.8,35.56066616,-0.055988888,core,u,1.8441317453365145,,-1.0
083558.43+261444.4,128.99353200000002,26.24564222,core,u,1.3236199165214884,,-1.0
135418.43+425606.7,208.5769054,42.93523165,jet,,2.1693498500969186,,-1.0
091857.04+362419.9,139.7376654,36.40552982,core,u,2.0483650211478968,,0.0
093955.52+520717.6,144.98135190000002,52.12157312,core,u,1.7819752876136277,,0.9
091047.10+342106.3,137.6962039,34.35176024,core,u,2.3694456579559198,,0.0
015210.35+011228.8,28.04312944,1.208277753,core,u,2.7716247481559946,,0.0
005826.62+032909.5,14.61105359,3.486036131,jet,,2.307765396509581,,-1.0
154540.70+612155.1,236.41958419999997,61.36530184,core,u,2.9654500896499534,,0.0
094322.04+415958.6,145.84195580000002,41.99951964,core,u,2.311868584825601,,0.0
134329.90+320800.2,205.87462299999999,32.13342067,core,u,2.2348932129405186,,0.9
141505.79+162627.0,213.7741876,16.44092274,core,u,1.7612204690931237,,-1.0
150022.26+073101.3,225.0928083,7.516958715,core,u,1.813929641394579,,-1.0
135305.54+044338.6,208.27303030000002,4.727299856,triple,l,1.9366742862363195,-0.2064808642890915,-1.0
102237.20+642425.1,155.65506609999997,64.40698316,core,u,2.280018749518395,,0.0
132928.82+423049.5,202.37017590000002,42.51378166,core,u,2.429812549656872,,0.0
155241.21+554422.2,238.171637,55.73944919,core,u,2.4297436690079763,,-1.0
153429.82+451652.8,233.6239331,45.28162361,core,r,2.198931866388571,,0.9
122653.13+303324.2,186.7213383,30.55675687,core,u,1.7501934700915427,,-1.0
114434.09+202837.5,176.14201359999998,20.47713082,core,u,2.434067173535836,,0.0
025515.09+003740.5,43.81294511,0.627941659,core,u,2.475750596307556,,-1.0
123849.39+060639.4,189.70591240000002,6.110963847000001,core,u,1.5215124346658258,,0.9
121155.28+252150.2,182.98029340000002,25.36392797,core,u,1.9147942704911585,,0.0
130059.78+004442.9,195.24913,0.7453110959999999,core,u,1.5316866098227877,,0.0
083133.06+163023.4,127.8877517,16.50655573,core,u,2.6032450038813324,,-1.0
105130.31+315017.8,162.8765295,31.83815842,core,r,1.8308320022175597,,0.0
091352.01+560749.1,138.4666355,56.13017358,core,u,1.7286110231997625,,0.0
132605.94+605733.8,201.52481709999998,60.95937004,triple,c,1.202163612205425,-0.5083086685422046,-1.0
083307.86+501000.3,128.2827825,50.16679006,core,u,0.571915315213434,,-1.0
090603.20+155628.1,136.5133517,15.94117829,core,u,2.8944110693245646,,0.0
112759.87+075611.2,171.99949019999997,7.936308424,core,u,1.7077843158145924,,0.0
095532.14+273538.1,148.8839854,27.59375763,core,r,2.6583293384853692,,-1.0
132605.56+563756.1,201.5230685,56.63224371,core,u,3.2898345256378887,,0.0
150149.04+592252.2,225.4542619,59.38104993,core,r,1.1495815163348992,,0.9
143234.26+051513.6,218.1425034,5.253936043,double,c,1.9257827956343376,0.12054512810256159,-1.0
163113.03+434841.3,247.80438250000003,43.81121024,core,r,3.525694038099084,,-1.0
033024.24+004158.8,52.60107972,0.6997472240000001,core,u,1.2110585513839964,,0.0
132840.29+501740.5,202.167934,50.29467169,core,u,1.6777080005720664,,0.0
100130.47+344231.4,150.3771057,34.70871617,core,u,1.6105273897642902,,-1.0
114231.85+112403.6,175.6327957,11.40098591,core,u,1.7926447826459166,,-1.0
154602.44+331815.5,236.51012519999998,33.30435756,core,u,1.354648697558177,,-1.0
142513.03+002854.7,216.30428089999998,0.48190554399999996,core,u,2.14377309212328,,0.9
102243.95+042353.2,155.68311090000003,4.398080469,core,u,2.332346877463425,,0.0
130816.00+155353.1,197.06675259999997,15.89813614,core,u,1.4399159840932882,,-1.0
144420.00+401518.5,221.083337,40.255150799999996,core,u,2.4525850758776078,,-1.0
133506.52+341234.3,203.777031,34.20942934,core,r,0.549644176950801,,-1.0
132313.73+533842.2,200.80730569999997,53.64506048,core,u,1.8177706683364576,,-1.0
231049.48+025312.8,347.7062127,2.8869472189999996,core,u,0.9603580036667168,,0.0
122719.83+092303.2,186.832602,9.384177901000001,core,u,1.7052271218854216,,0.0
132323.48+445043.0,200.8478634,44.84528722,core,u,0.3942539519393719,,-1.0
003501.88-091817.6,8.757850408,-9.304957952,core,u,1.6703062480402266,,0.9
142509.13-022717.0,216.28816170000002,-2.454652807,core,u,2.2835604369807263,,0.0
101313.86+403416.0,153.3076804,40.57117341,core,u,1.6222463541444612,,1.0
131526.31+535950.3,198.85971819999997,53.9973309,core,u,0.3859696663418191,,-1.0
085742.49+170916.2,134.42705680000003,17.15453407,core,u,2.6108038143263217,,-1.0
152412.37+453758.9,231.0515336,45.63303001,core,u,1.6554759895438635,,0.0
011145.40+110020.9,17.93915888,11.00578092,jet,,3.056823413838123,,-1.0
235825.02-063234.0,359.6043125,-6.542794447,core,r,2.2976765307154516,,-1.0
022228.68-030743.4,35.61964484,-3.128541682,core,u,2.500794450583645,,0.0
130252.51+623008.6,195.7189377,62.50250102,triple,c,2.101280361088398,-1.0465201275879326,0.95
151119.68+000550.5,227.832001,0.097366668,core,u,2.995049151039319,,-1.0
082153.24+472023.8,125.47235090000001,47.34006163,double,c,2.1733106205069377,,0.0
111711.72+063557.6,169.2988608,6.599527705,core,r,2.446462593532168,,0.0
132231.56+211207.7,200.63159219999997,21.20216906,core,u,2.2151478999077296,,0.9
131427.58+544148.5,198.6149926,54.69680374,core,r,2.7843018688835626,,0.0
124416.24+322730.3,191.0677565,32.45851718,core,u,1.828144876799708,,0.0
212233.75+015751.2,320.64057389999994,1.964319503,core,u,2.5565541991552023,,0.0
102853.66+174148.5,157.2236737,17.69680328,core,u,2.2726217737599854,,-1.0
204451.53+004956.9,311.2147796,0.8324305320000001,core,u,1.4741392679058225,,-1.0
121908.58+141039.2,184.78582659999998,14.17757478,core,u,2.0064648183244733,,0.9
160104.80+325831.5,240.27002140000002,32.97547712,core,u,2.2859799083642156,,-1.0
155443.01+434625.9,238.679161,43.77383886,core,r,1.5350531513093144,,0.0
101606.86+574957.6,154.0284429,57.83218159,core,r,2.9667129608167278,,-1.0
155914.72+490628.3,239.81144249999997,49.107786299999994,double,c,1.7990821716106395,-0.34757456785782964,-1.0
165608.11+424546.2,254.0338429,42.76282402,core,u,2.168772692176188,,0.0
080408.22+131355.7,121.0342169,13.23205035,core,r,2.7304380348352617,,0.9
095532.23+170406.6,148.8842996,17.06845832,core,u,1.0380325349647692,,-1.0
014126.07+044451.1,25.35855432,4.747547098,core,u,1.2995541019709038,,0.9
145906.21+164045.7,224.7759148,16.6794005,core,u,1.994265825728253,,0.0
085746.87+354007.9,134.4453207,35.66889734,core,u,3.4122509420970184,,-1.0
085045.73+110840.5,132.6905768,11.14457464,core,u,1.6411927741487973,,0.0
025519.43-050953.5,43.83093241,-5.164844336,core,u,2.369600935691188,,-1.0
094331.96+493353.7,145.88326469999998,49.564917200000004,double,l,1.840828778866313,-0.3497997474981866,-1.0
010455.83+070345.3,16.23268393,7.0626806989999995,core,u,1.0144572663794746,,-1.0
155808.18+051221.6,239.53410950000003,5.206094408999999,jet,,1.9231884654948448,,-1.0
131956.84+443059.4,199.9868497,44.51656388,triple,l,2.1852156444816218,-0.31361383569187545,0.0
163439.37+241745.3,248.66427599999997,24.29586739,core,r,2.576685971406764,,0.9
132304.58-003856.5,200.7691523,-0.649019463,core,u,1.1949767691380742,,0.9
090544.29+015006.2,136.43468159999998,1.835244509,core,r,1.1981947050076598,,-1.0
010505.50-021423.2,16.27286593,-2.239688825,core,u,1.2557705406405604,,-1.0
103324.60+363443.3,158.3525674,36.5788288,core,u,2.4727597062701534,,-1.0
093016.16+101431.7,142.5668801,10.24233653,core,r,1.7707367830439251,,-1.0
073138.07+430050.4,112.9085799,43.01394617,core,u,2.3526819157276746,,0.9
235709.81+075327.9,359.29085,7.891177948999999,core,u,1.8967975624485616,,0.0
073142.10+261947.1,112.92542320000001,26.32978332,core,u,2.955438325757511,,0.0
153925.09+160400.2,234.85451459999996,16.06675302,core,u,3.2207762777407813,,0.0
132510.10+334025.6,201.2920852,33.67379225,core,u,2.0506376699612003,,-1.0
012141.59+114950.4,20.42332942,11.830647500000001,core,u,3.756069404665621,,-1.0
222040.45+030210.2,335.1685792,3.03611663,core,u,2.6471335271812064,,0.0
104559.93+403722.2,161.49978190000002,40.62276524,core,u,2.4884556157807025,,0.0
094324.04+445625.8,145.85022030000002,44.94048298,core,u,1.198350306889158,,0.0
005832.87+014402.4,14.63672485,1.733916625,jet,,3.107294837255018,,-1.0
224939.96-014347.0,342.416583,-1.7296555480000002,core,u,2.0488043206366613,,-1.0
123530.55+522827.7,188.8774104,52.47445143,core,u,2.0699939168351165,,0.9
155245.75+452251.4,238.1908708,45.38091749,core,u,2.4430067261910624,,-1.0
152930.59+471526.5,232.37736890000002,47.2574744,jet,,2.2240154196323147,,0.0
110301.20+385106.8,165.75503080000001,38.85188502,core,r,2.7826006929095697,,-1.0
004951.08+051434.3,12.46293775,5.242883516,core,u,1.8638279486220424,,-1.0
234808.62+020725.8,357.0359542,2.123802713,core,u,1.7586815446827102,,0.0
155809.29+581710.2,239.5396009,58.28628672,jet,,2.1876155935642743,,-1.0
143510.47+050106.5,218.7936117,5.0184998489999995,core,r,2.6507771920219043,,-1.0
162319.92+411702.8,245.83305330000002,41.28411197,core,u,0.2379141127138425,,0.0
094712.29+222837.2,146.80136509999997,22.47710071,core,u,0.6393735107034033,,-1.0
093019.23+294626.3,142.58015790000002,29.77399329,core,u,1.7994253678220828,,-1.0
144259.03+052505.9,220.74600759999998,5.418538906,core,r,1.8228995394476941,,0.0
081538.10+443746.5,123.9088113,44.629555700000004,core,u,3.208016937650213,,0.0
092438.74+192908.7,141.16143200000002,19.4857835,core,u,2.510049279170464,,-1.0
144004.92+392857.3,220.0204912,39.48262567,core,u,1.6362081563217177,,0.0
224023.24-003555.6,340.0969415,-0.598827764,double,c,1.4205604415966946,0.039713740745889424,-1.0
023410.80-034522.7,38.54504218,-3.756283452,core,u,2.553969540123616,,0.5
074946.72+403606.4,117.44473390000002,40.60172484,core,r,2.6501848174522324,,-1.0
083344.21+283939.9,128.4344947,28.66101055,core,r,2.062780465994676,,-1.0
082040.94+243539.2,125.17059309999999,24.59423908,core,u,1.9183542802651259,,0.9
144645.74+130924.0,221.6903359,13.15673641,triple,l,2.1711259631152657,,-1.0
231806.83-091701.1,349.5286003,-9.283669106,core,u,1.2796138619970492,,0.0
124238.37+045616.5,190.6599395,4.9378417180000005,core,u,0.7019620794887658,,-1.0
095754.11+025508.4,149.4754388,2.919008341,core,u,1.1448640544258963,,0.9
110319.44+420221.7,165.8309278,42.03936013,core,u,2.4935843472551555,,-1.0
153750.96+132142.7,234.46235249999998,13.3619614,core,u,1.5935547764399633,,0.0
162111.27+374604.9,245.2970406,37.76803986,core,u,3.234133167019672,,-1.0
085416.31+145536.6,133.56799650000002,14.92679786,core,r,3.2954978256790666,,0.0
135904.90+130739.0,209.77043999999998,13.12750833,core,u,1.5809767269057249,,0.9
145242.07+565515.5,223.17534190000003,56.92096264,core,u,3.389649623227593,,-1.0
155512.95+234504.8,238.80371630000002,23.75155595,core,r,2.2360587211163634,,0.0
121945.22+052428.5,184.93854960000002,5.407999923999999,double,c,1.637597508501311,-0.0971434464406288,0.9
020847.92+005151.7,32.19972473,0.8644444290000001,core,u,2.693119425640519,,0.0
160822.15+401217.9,242.09226119999997,40.20497623,triple,l,3.2945024540393417,0.4939949883034354,-1.0
115106.69+471157.7,177.7779396,47.19935973,core,u,0.4595148498564612,,-1.0
114016.67+005351.2,175.0697013,0.8975833329999999,jet,,2.3946441151808715,,-1.0
091914.74+220520.5,139.811691,22.08894789,core,r,3.2353811189437947,,-1.0
145713.02+491312.1,224.30433119999998,49.22001314,core,u,2.360463028551372,,0.0
091327.51+263112.6,138.3646745,26.52022777,core,u,2.4809298811458893,,-1.0
151532.54+491525.5,228.88558500000002,49.25705326,core,u,2.141746375439047,,0.0
155733.51+103839.3,239.38966459999997,10.64435805,core,u,0.6727318933554429,,0.0
225011.96+012603.1,342.5498007,1.43436662,core,r,1.935799616857548,,-1.0
161202.81+320424.1,243.0117549,32.07368725,core,u,1.7744155166881597,,-1.0
140630.17+123620.4,211.6256287,12.60572542,core,u,1.3937169381776826,,-1.0
004238.61+061145.0,10.66093321,6.195883162,core,u,2.1591093274322177,,-1.0
113534.37+230256.8,173.89324219999997,23.04913418,core,u,2.614405126896816,,-1.0
163221.05+264353.4,248.08778080000002,26.73151455,core,u,2.4925015912868744,,0.0
094840.56+440325.3,147.1689659,44.05701168,core,u,1.219105347814906,,0.0
114243.36+333025.5,175.6806753,33.50708099,core,u,1.4218968888944443,,-1.0
122739.22+121825.4,186.9132529,12.307247,core,r,3.455619177786432,,0.0
142651.49+351924.4,216.7144748,35.32352199,core,u,1.1266802977653696,,0.0
104937.94+430235.5,162.40815609999999,43.04321011,core,u,2.029561677962846,,0.0
221513.09+030630.7,333.804587,3.1085388330000003,core,u,2.146311976831606,,0.0
123304.05-003134.1,188.2669281,-0.526191691,core,u,2.0925764432200835,,-1.0
160953.42+433411.4,242.47262080000002,43.56982794,triple,l,1.5562065922092274,-0.7873265385902121,-1.0
011315.96+001406.3,18.31657465,0.23513611899999998,core,u,3.3605197259632438,,0.5
084911.94+533204.7,132.2997807,53.53467779,core,u,2.739072597022317,,-1.0
142832.27+531022.0,217.13447680000002,53.17284852,core,u,1.6957804245079768,,-1.0
083353.88+422401.8,128.4745196,42.40049614,core,u,1.505987552978009,,-1.0
145524.39+235557.3,223.85162630000002,23.93263622,core,u,2.64340972843612,,0.0
113109.48+311405.4,172.7897841,31.2343697,jet,,2.0140905275261574,,-1.0
144716.08+192046.9,221.8169539,19.34640496,triple,c,2.481566700499465,,-1.0
132137.15+183156.7,200.4049529,18.53255206,double,l,1.6442539143157475,-0.4043644972744957,-1.0
122045.95-012115.4,185.19158080000003,-1.354419469,triple,l,1.9796158719070789,-0.33590353195675554,-1.0
022027.54+011401.7,35.11484947,1.2338944840000001,core,u,1.2205007728591508,,-1.0
105602.74+481053.6,164.0115157,48.18157167,core,u,2.61629437914993,,0.0
003551.49+152651.3,8.964433748,15.44754686,core,r,2.2639558363852403,,-1.0
144112.40+030023.4,220.3017038,3.006488977,core,u,1.8310633912612104,,0.9
120701.72+370558.8,181.7571978,37.09969561,core,u,1.0720879121882916,,-1.0
112403.45+381523.8,171.0143857,38.25663403,core,u,2.3713259791399226,,0.0
113634.93+610620.5,174.1458909,61.10536533,core,r,2.4226370722481816,,0.5
120331.10-014111.6,180.8797917,-1.68655001,core,u,1.2975818982334744,,0.0
090444.33+233354.0,136.1847376,23.56501324,core,u,1.8091861878498947,,0.9
221958.69+011045.1,334.9945665,1.179119462,core,u,1.9161109867210115,,-1.0
155834.03+130416.1,239.6418352,13.07116353,double,c,3.4979241404906305,0.6916873664933144,0.9
134132.75+521246.3,205.3865924,52.21293373,core,r,1.7340653537464237,,-1.0
142536.30+531248.0,216.40121499999998,53.2133652,double,c,1.630598582108122,-0.09093269078010449,-1.0
135527.39+441122.6,208.86401930000002,44.18942514,jet,,2.2492809669352383,,-1.0
003504.84+031055.3,8.770225003,3.1820222769999997,core,u,2.5058007658788033,,0.9
113035.95+084643.1,172.6497652,8.778594546,core,u,3.064927956048237,,-1.0
142837.71+031333.2,217.15716659999998,3.225983295,core,u,1.5917363649759266,,-1.0
095929.88+633359.8,149.87444480000002,63.56663083,core,u,0.8148878766830393,,0.0
104937.65-015224.7,162.40707700000002,-1.8736444730000001,core,r,2.4139023137935367,,0.0
095244.70+385839.0,148.18621330000002,38.97751269,core,u,1.611802147477397,,0.0
101051.82+333017.8,152.71594009999998,33.50485435,triple,c,3.1401304700886237,1.4877717306041454,0.0
235828.29+010832.0,359.6179583,1.142274967,core,r,1.9555832187136544,,-1.0
142131.89+392355.3,215.3831753,39.39861776,core,u,1.6392972745146437,,-1.0
134335.54+585245.6,205.8982555,58.87938619,core,u,2.61234723171873,,0.0
141513.74+313301.5,213.8072321,31.55047085,core,u,1.4688659284812358,,-1.0
105520.57+535330.2,163.8358023,53.89169861,core,r,1.9953657956083817,,-1.0
011455.17-033057.6,18.72994965,-3.5160834139999997,core,u,1.6830638186859574,,0.5
170306.10+615244.4,255.7762105,61.8788706,double,c,1.953529264100598,-0.2826912513813825,0.0
025528.27+014409.2,43.86787349,1.735847221,core,u,1.6397259626683407,,-1.0
161726.27+063232.9,244.3596244,6.542427751,double,l,1.706815146120779,-1.6612745692678954,0.0
003630.40-013611.4,9.126641349,-1.603280506,core,u,1.8261515686468488,,0.0
002813.87+011651.9,7.057966587,1.280597183,jet,,2.1034442924058583,,0.0
153250.66+460447.1,233.2110482,46.07993271,core,u,3.5084557303287713,,0.9
074955.97+180015.8,117.48331090000002,18.0043667,core,u,2.069871296358548,,0.0
100135.47+425408.6,150.3977739,42.90232721,core,r,0.8528736839149076,,-1.0
212410.26-072220.7,321.0427832,-7.372214200000001,core,r,1.0367641397811935,,0.9
122601.89+512724.7,186.50785390000001,51.45689326,core,u,3.3284937344838865,,0.0
233038.17+021450.5,352.6590997,2.24743618,core,u,2.1597053942901008,,-1.0
130951.41+490730.0,197.4643789,49.12499838,core,r,0.8844035044626479,,0.9
142110.75+131531.6,215.29487459999999,13.25886908,core,u,3.1069542538357213,,0.0
083508.71+300601.4,128.78634499999998,30.10048999,core,u,2.5427982949311216,,0.0
091915.86+022040.6,139.8161853,2.344594341,core,u,2.345811509164088,,-1.0
145718.22+463205.8,224.3260239,46.53497357,core,u,3.590144934042124,,0.0
111403.42+304351.4,168.5142906,30.73102232,triple,l,2.4174841879299285,-0.1998236264154627,-1.0
114645.06+434113.9,176.68771840000002,43.68717059,jet,,1.3199324975328253,,-1.0
014717.78+125808.7,26.82406191,12.96897793,triple,l,1.5114288547643469,-0.4350978251986605,-1.0
095301.42+245338.8,148.2560315,24.89417147,core,r,1.8248226131940013,,0.0
111807.94+592843.9,169.5331226,59.47890605,core,u,1.5201971707474242,,-1.0
081413.31+164233.1,123.5555949,16.70924501,core,u,1.3343514249850656,,0.0
131530.72+281119.8,198.8780368,28.18884128,core,u,2.012972099284518,,-1.0
081819.12+243542.4,124.57975449999999,24.59514408,triple,l,1.4579243650076097,-0.789421827400143,-1.0
